# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-90.00207022041293,-90.0,-0.006252607666772947,-159.9332715714935,0.0,0.0
 0.06786527345545916,0.011514238352960626,0.1696631836386479,2.5,-90.00207022041293,-90.0,-0.006252607666772947,-159.9332715714935,0.0,0.0
 0.09595665120826466,0.0230191972777614,0.4095548116593095,8.539688944117506,-90.00619351126046,-90.0,-0.0062183825093286415,-160.8135232111933,-0.14678136771373915,-5.225139507409174
 0.11749756253018762,0.03451419300133837,0.5336355343461308,5.7602355272935855,-90.01029080526467,-90.0,-0.006185479602467838,-161.66895120000513,-0.19020987287742583,-2.016094143588435
 0.13564444957221042,0.04599854174936985,0.6328550302559957,5.467576652684397,-90.01436276662237,-90.0,-0.00615388379044239,-162.49900616470887,-0.22438897361712082,-1.883469085388934
 0.151619998346265,0.057471559746303504,0.7181611197961881,5.339790873333604,-90.01841005290323,-90.0,-0.006123582852676012,-163.30308972026057,-0.2533425510510254,-1.8123682537232937
 0.16605127306393486,0.06893256321538364,0.7941781785254993,5.267522115439657,-90.02243331531359,-90.0,-0.006094566089169857,-164.0805900484066,-0.2787877362936185,-1.7631973432975871
 0.17931075637415372,0.08038086837867778,0.8634050735952217,5.220934590744597,-90.02643319915627,-90.0,-0.006066824363495208,-164.83088022411147,-0.3016621197893524,-1.7251338502839682
 0.19164111402003675,0.09181579145710184,0.9273796759854775,5.188381734540871,-90.03041034409168,-90.0,-0.006040353226507989,-165.55323215396027,-0.3225490330150365,-1.693942205533511
 0.20321087438466112,0.10323664867044632,0.9871299710117447,5.164350266835198,-90.03436538457862,-90.0,-0.006015137568758231,-166.2472368369192,-0.34184290445782184,-1.6676120191545352
 0.21414271525074174,0.11464275623740067,1.0433839740885067,5.145885653285278,-90.03829895014394,-90.0,-0.005991176201069698,-166.9121331837068,-0.35982645681635306,-1.6450616669998024
 0.22452922337689338,0.1260334303755772,1.0966798465690866,5.131259883809174,-90.0422116657833,-90.0,-0.005968461903016285,-167.54735411725247,-0.3767113636106223,-1.6256576887236662
 0.23444230616638753,0.13740798730153547,1.147428823858202,5.119394074152089,-90.04610415228069,-90.0,-0.005946989108594163,-168.15231737264688,-0.39266155443949435,-1.6090040976734323
 0.24393912620225935,0.14876574323080455,1.1959535809216182,5.10957950978604,-90.04997702657624,-90.0,-0.005926753957751449,-168.72642379428046,-0.40780748512823206,-1.5948423400178022
 0.25306601065959666,0.1601060143779077,1.2425128421546356,5.101331286777429,-90.05383090206996,-90.0,-0.005907754349794702,-169.26905568352728,-0.42225531743483874,-1.5829971743524944
 0.2618611211740932,0.17142811695638277,1.2873178295842225,5.094306359850392,-90.05766638903819,-90.0,-0.005889989998668919,-169.77957521591554,-0.43609309535290314,-1.5733489528364935
 0.2703563331448371,0.1827313671788053,1.3305436357973277,5.0882551679661265,-90.0614840948841,-90.0,-0.005873454288229375,-170.25756070052984,-0.44939500733434146,-1.5658128398970985
 0.27857859304462723,0.19401508125681008,1.3723373154736653,5.082991803434034,-90.06528462455888,-90.0,-0.005858152193391952,-170.7022909251161,-0.4622244639673802,-1.5603321701575252
 0.2865509207112145,0.20527857540111183,1.4128237843895988,5.0783749250066235,-90.06906858089079,-90.0,-0.0058440840647944,-171.11321276573403,-0.474636328328517,-1.5568683175374192
 0.2942931639175646,0.21652116582152636,1.4521102115719522,5.074295153907231,-90.07283656489243,-90.0,-0.005831250467991283,-171.48980402902748,-0.4866785892950352,-1.5553968850579836
 0.30182257617811903,0.22774216872699116,1.49028935023921,5.070666520317027,-90.07658917616946,-90.0,-0.005819655565194502,-171.83147504135468,-0.49839365241014305,-1.5559067175112031
 0.3091542659098111,0.23894090032558546,1.527442105219824,5.067420518358385,-90.0803270132376,-90.0,-0.005809300420491012,-172.13776661863156,-0.5098193192747089,-1.55839476064802
 0.31630155031207075,0.2501166768245485,1.5636395405547023,5.064501885979858,-90.08405067388236,-90.0,-0.005800196621590197,-172.4079484267272,-0.5209895724282904,-1.5628667511887453
 0.3232762375618117,0.26126881443030225,1.5989444696847117,5.061865552655534,-90.08776075553669,-90.0,-0.005792342419542692,-172.6417272269878,-0.5319351995969668,-1.5693359109518386
 0.33008885430954327,0.27239662934846726,1.6334127296783938,5.059474394352073,-90.09145785560797,-90.0,-0.005785751882759016,-172.83838302501422,-0.5426842883113295,-1.5778208451168036
 0.33674883090153895,0.2834994377838832,1.667094213027699,5.057297557139359,-90.09514257190513,-90.0,-0.005780429105075221,-172.99753734925997,-0.5532626498399352,-1.5883481544543838
 0.34326465354919816,0.29457655594062765,1.7000337111268478,5.055309188162494,-90.09881550291568,-90.0,-0.005776383766262701,-173.11869163551026,-0.5636941349035538,-1.600946745744529
 0.349643990379948,0.305627300022033,1.732271609822873,5.053487462933673,-90.10247724831704,-90.0,-0.005773629553410584,-173.20127499508217,-0.5740009500214993,-1.615656202422855
 0.355893796647655,0.3166509862307062,1.7638444675690137,5.051813831298851,-90.10612840922875,-90.0,-0.005772173495791477,-173.24496582251132,-0.5842038545363956,-1.632515325733377
 0.36202040316454276,0.32764693076854534,1.7947854995304957,5.050272426700549,-90.10976958870512,-90.0,-0.005772033849198213,-173.24915725137492,-0.5943223979446774,-1.6515738982731472
